timestamp,open,high,low,close,volume,MACD_DIF,MACD_DEA,MACD_Hist,K,D,J
2025-09-07 04:30:00,2.8207,2.8215,2.8187,2.8191,288289.8,0.0,0.0,0.0,,,
2025-09-07 04:45:00,2.8191,2.8219,2.819,2.8216,246315.7,0.00019943019942969542,3.9886039885939085e-05,0.00015954415954375634,,,
2025-09-07 05:00:00,2.8217,2.8248,2.8215,2.8238,162875.2,0.0005289047978505046,0.00013768979147885221,0.0003912150063716524,,,
2025-09-07 05:15:00,2.8239,2.8261,2.8225,2.826,363413.4,0.0009565113373786183,0.00030145410065880545,0.0006550572367198128,,,
2025-09-07 05:30:00,2.8261,2.8264,2.8252,2.8259,392268.1,0.0012726530838760297,0.0004956938973022503,0.0007769591865737795,,,
2025-09-07 05:45:00,2.8259,2.826,2.824,2.8247,145643.5,0.0014101128216292835,0.0006785776821676569,0.0007315351394616267,,,
2025-09-07 06:00:00,2.8248,2.825,2.8211,2.8212,251504.5,0.0012225372563743342,0.0007873695970089924,0.0004351676593653418,,,
2025-09-07 06:15:00,2.8211,2.8212,2.8175,2.8205,632006.1,0.0010058038390794444,0.0008310564454230829,0.00017474739365636147,,,
2025-09-07 06:30:00,2.8205,2.8225,2.8187,2.8196,358099.6,0.0007527414313517333,0.000815393442608813,-6.265201125707964e-05,23.595505617977082,23.595505617977082,23.595505617977082
2025-09-07 06:45:00,2.8196,2.8213,2.819,2.82,163061.0,0.0005778037451680262,0.0007678755031206556,-0.00019007175795262936,26.29213483145989,25.213483146066764,28.449438202246142
2025-09-07 07:00:00,2.82,2.8242,2.8199,2.8237,206515.3,0.0007293163415180715,0.0007601636708001389,-3.0847329282067404e-05,46.836191602602206,35.45581873074144,69.59693734632373
2025-09-07 07:15:00,2.8238,2.827,2.8215,2.8257,367869.0,0.0009992556538542807,0.0008079820674109673,0.00019127358644331345,63.23540917982057,46.99503322497431,95.7161610895131
2025-09-07 07:30:00,2.8257,2.8345,2.8257,2.8326,904983.1,0.0017497863896860366,0.0009963429318659812,0.0007534434578200554,73.05833685179907,57.00037727129092,105.17425601281535
2025-09-07 07:45:00,2.8326,2.8341,2.8285,2.8308,483309.4,0.0021742787167373656,0.001231930088840258,0.0009423486278971075,74.95006710082359,63.55943686313519,97.73132757620039
2025-09-07 08:00:00,2.8308,2.832,2.8295,2.8315,458524.4,0.0025379205260600557,0.0014931281762842177,0.001044792349775838,77.57109439618445,68.52033940883355,95.67260437088626
2025-09-07 08:15:00,2.8316,2.836,2.8308,2.8348,365206.7,0.003057150769534722,0.0018059326949343188,0.0012512180746004035,83.10100250238591,73.57789851836552,102.1472104704267
2025-09-07 08:30:00,2.8348,2.8374,2.8339,2.8354,444320.1,0.0034769790141990775,0.002140141958787271,0.0013368370554118067,85.22416767828625,77.56366722934773,100.54516857616329
2025-09-07 08:45:00,2.8355,2.837,2.8327,2.8327,199282.0,0.003550895969258505,0.002422292760881518,0.0011286032083769873,81.57161145216968,78.9232254566257,86.86838344325761
2025-09-07 09:00:00,2.8327,2.8355,2.8325,2.8345,229712.6,0.003711931806194002,0.002680220569944015,0.0010317112362499873,82.19783792774312,80.02752983190489,86.53845411941958
2025-09-07 09:15:00,2.8345,2.8365,2.8342,2.8349,229046.3,0.003827707099449462,0.0029097178758451044,0.0009179892236043578,82.89618420188044,80.99117510336487,86.70620239891161
2025-09-07 09:30:00,2.8349,2.835,2.8272,2.8291,556636.2,0.0034121155816353443,0.0030101974170031525,0.0004019181646321918,64.85804837763455,75.58569157126767,43.402761990368305
2025-09-07 09:45:00,2.8291,2.8315,2.8283,2.8308,327800.0,0.0031832377191700623,0.003044805477436535,0.00013843224173352726,54.969531811966654,68.69001727280703,27.528560890285917
2025-09-07 10:00:00,2.8308,2.8317,2.8303,2.8312,155269.5,0.0029995500751400783,0.003035754396977244,-3.620432183716561e-05,49.70623038436469,62.34760440645904,24.42348234017598
2025-09-07 10:15:00,2.8311,2.8311,2.8257,2.8266,365514.0,0.0024545007805278907,0.0029195036736873736,-0.00046500289315948296,35.68023576803425,53.44492774625357,0.150851811595615
2025-09-07 10:30:00,2.8267,2.8298,2.8266,2.8297,195072.6,0.002246789785825154,0.00278496089611493,-0.0005381711102897761,35.18232988719944,47.351210251771725,10.844569158054853
2025-09-07 10:45:00,2.8297,2.8308,2.8285,2.8308,237162.1,0.0021461980972596884,0.002657208336343882,-0.0005110102390841935,38.50138017955599,44.39926949469404,26.70560154927989
2025-09-07 11:00:00,2.8307,2.8317,2.8303,2.8316,298216.0,0.002106746511093327,0.002547115971293771,-0.0004403694602004441,43.87988953744691,44.22606471081453,43.18753919071166
2025-09-07 11:15:00,2.8316,2.8316,2.8298,2.8309,159997.4,0.0019959881856226325,0.002436890414159543,-0.0004409022285369107,45.30307039895459,44.58517460149738,46.73886199386901
2025-09-07 11:30:00,2.831,2.8327,2.8309,2.8321,186361.0,0.001982191911414688,0.0023459507136105724,-0.0003637588021958844,53.142686764544024,47.43825065700529,64.5515589796215
2025-09-07 11:45:00,2.8321,2.8326,2.8311,2.8315,162332.4,0.0019009305351960215,0.002256946677927662,-0.00035601614273164054,63.04882948920018,52.64247251603251,83.86154343553551
2025-09-07 12:00:00,2.8316,2.8325,2.8289,2.8311,361339.9,0.001783692356845723,0.0021622958137112744,-0.0003786034568655514,67.74725735950656,57.677849473387305,87.88607313174508
2025-09-07 12:15:00,2.8311,2.8319,2.829,2.8319,342908.4,0.001735329768601801,0.0020769026046893796,-0.00034157283608757857,74.68906012872422,63.3485898852481,97.37000061567645
2025-09-07 12:30:00,2.8318,2.8358,2.8314,2.8341,194689.1,0.0018531615895658327,0.0020321544016646703,-0.0001789928120988376,76.96670999574253,67.88814303137787,95.12384392447188
2025-09-07 12:45:00,2.8341,2.8354,2.8324,2.8354,170162.5,0.002028065020924341,0.0020313365255166045,-3.2715045922633752e-06,82.81814379838414,72.86494134824942,102.72454869865359
2025-09-07 13:00:00,2.8354,2.8363,2.834,2.8346,217316.9,0.0020781681079320435,0.0020407028419996923,3.746526593235121e-05,80.88773756428954,75.53925382402505,91.58470504481852
2025-09-07 13:15:00,2.8345,2.8355,2.8327,2.8351,226356.4,0.002133625875726075,0.002059287448744969,7.433842698110604e-05,81.85309763162175,77.64389312231876,90.27150665022774
2025-09-07 13:30:00,2.8351,2.8499,2.8345,2.8414,1315873.7,0.0026553249715677296,0.002178494953309521,0.00047683001825820845,74.40994337054929,76.56590143898529,70.09802723367727
2025-09-07 13:45:00,2.8413,2.8486,2.841,2.8485,1833329.3,0.0036001852321660976,0.0024628330090808366,0.001137352223085261,80.71777292074155,77.94986581707649,86.2535871280717
2025-09-07 14:00:00,2.8486,2.9285,2.8462,2.9074,13788072.8,0.008998008111755773,0.003769868029615824,0.0052281400821399485,80.08360009037219,78.66111304765633,82.9285741758039
2025-09-07 14:15:00,2.9073,2.9259,2.8818,2.89,6084897.8,0.011736496030388732,0.0053631936297704064,0.006373302400618326,73.82456310736575,77.04892599746671,67.37583732716382
2025-09-07 14:30:00,2.8901,2.9167,2.8901,2.9064,5932995.9,0.015056547863729008,0.0073018644765621265,0.007754683387166882,74.96303009920334,76.35362629032586,72.18183771695828
2025-09-07 14:45:00,2.9064,2.9085,2.8842,2.8852,1747897.8,0.01579497539282837,0.009000486659815376,0.006794488733012994,68.28960250824005,73.6656155939306,57.53757633685896
2025-09-07 15:00:00,2.8852,2.8924,2.8721,2.8724,2248051.5,0.015172433139069685,0.010234875955666238,0.004937557183403447,59.33989587379323,68.89037240776503,40.23894280584963
2025-09-07 15:15:00,2.8724,2.889,2.8723,2.8889,1594822.2,0.01582802045434084,0.011353504855401158,0.004474515598939683,59.11455817595009,65.63176617190321,46.08014218404384
2025-09-07 15:30:00,2.8889,2.9,2.8881,2.8987,1367930.7,0.016943047320102433,0.012471413348341415,0.004471633971761018,62.17566383177494,64.47973170689471,57.567528081535386
2025-09-07 15:45:00,2.8987,2.9014,2.8907,2.9001,2395342.0,0.017735241618689113,0.013524179002410954,0.0042110626162781585,63.96472863284998,64.30806398061468,63.2780579373206
2025-09-07 16:00:00,2.9002,2.9008,2.8904,2.8911,1284464.6,0.017435846933893107,0.014306512588707385,0.0031293343451857213,60.82865219898157,63.14825989606857,56.189436804807585
2025-09-07 16:15:00,2.8912,2.892,2.8816,2.8831,942957.5,0.01636440270011974,0.014718090610989857,0.0016463120891298828,47.367799133377225,57.88810583278841,26.32718573455486
2025-09-07 16:30:00,2.8832,2.8896,2.8775,2.8896,1363715.7,0.015856981688472604,0.014945868826486408,0.0009111128619861963,44.65775531266974,53.477988726854875,27.017288484299485
2025-09-07 16:45:00,2.8896,2.894,2.8869,2.8912,762687.2,0.015406358597426895,0.015037966780674506,0.00036839181675238884,47.2626794706593,51.40621889151584,38.975600628946225
2025-09-07 17:00:00,2.8913,2.8939,2.8805,2.8809,768893.5,0.014056082858318497,0.014841589996203304,-0.0007855071378848073,41.51982939082949,48.11075563631396,28.33797689986055
2025-09-07 17:15:00,2.8808,2.8837,2.8758,2.8767,1462272.1,0.012502948500232591,0.014373861697009162,-0.0018709131967765708,32.719977741380035,42.980496246354456,12.198940731431193
2025-09-07 17:30:00,2.8768,2.8815,2.8763,2.8811,675954.8,0.011494618749592789,0.013798013107525887,-0.0023033943579330984,28.71436011321517,38.225117478673866,9.692845382297776
2025-09-07 17:45:00,2.881,2.881,2.8581,2.8597,2306937.1,0.00886650149482282,0.012811710784985275,-0.003945209290162455,20.37462338108676,32.27495273223586,-3.426035321211444
2025-09-07 18:00:00,2.8596,2.8679,2.8574,2.8649,1159523.0,0.007121207332312363,0.011673610094450693,-0.00455240276213833,19.34345091219413,27.964452102739337,2.1014485311037134
2025-09-07 18:15:00,2.8649,2.867,2.8592,2.8614,522432.1,0.005393455981829831,0.010417579271926521,-0.00502412329009669,16.538621181109875,24.155841782089926,1.3041799791497724
2025-09-07 18:30:00,2.8613,2.8646,2.8515,2.8532,1132828.2,0.0033242096988947978,0.008998905357320177,-0.005674695658425379,12.359080777574274,20.22358810466745,-3.3699338766120803
2025-09-07 18:45:00,2.8533,2.8641,2.8507,2.8583,1293416.5,0.002071960221393887,0.007613516330134919,-0.005541556108741032,14.090041537263838,18.179072578993107,5.911979453805301
2025-09-07 19:00:00,2.8583,2.8662,2.8571,2.8605,984268.2,0.0012427395741059222,0.00633936097892912,-0.0050966214048231975,16.955089422900016,17.771078193202165,15.32311188229572
2025-09-07 19:15:00,2.8604,2.8638,2.8541,2.8552,616636.6,0.00015611098065670959,0.005102710979274638,-0.004946599998617928,15.84884749328359,17.13033462611602,13.28587322761873
2025-09-07 19:30:00,2.8552,2.8678,2.8549,2.8652,660181.3,0.00010070554726260283,0.004102309892872231,-0.004001604345609628,26.25853902633405,20.173069427602623,38.4294782237969
2025-09-07 19:45:00,2.8653,2.8659,2.862,2.8627,530801.4,-0.00014328110906891567,0.003253191692484002,-0.0033964728015529176,30.70701281761402,23.684383892027537,44.752270668787
2025-09-07 20:00:00,2.8627,2.8671,2.8614,2.865,544475.0,-0.00014933012916795718,0.0025726873281536103,-0.0027220174573215675,48.1845201765929,31.85109598856932,80.85136855264004
2025-09-07 20:15:00,2.8649,2.8721,2.8644,2.8721,701123.8,0.00041401414430630723,0.00214095269138415,-0.0017269385470778426,65.45634678677335,43.05284625617965,110.26334784796077
2025-09-07 20:30:00,2.8721,2.8731,2.8701,2.8719,492077.1,0.0008347082144717355,0.0018797037960016669,-0.0010449955815299314,75.18518357302784,53.76362536277886,118.0282999935258
2025-09-07 20:45:00,2.872,2.8799,2.8716,2.8799,652428.2,0.0017929761245505382,0.0018623582617114413,-6.938213716090307e-05,83.4567890491914,63.661346592188714,123.04767396319677
