timestamp,open,high,low,close,volume,MACD_DIF,MACD_DEA,MACD_Hist,K,D,J
2025-09-28 04:30:00,2.7806,2.7896,2.78,2.7889,357939.3,0.0,0.0,0.0,,,
2025-09-28 05:00:00,2.7888,2.7947,2.7808,2.7877,686718.6,-9.57264957266446e-05,-1.914529914532892e-05,-7.658119658131568e-05,,,
2025-09-28 05:30:00,2.7877,2.7911,2.7812,2.7812,390354.5,-0.0006881535052474241,-0.000152946940365748,-0.0005352065648816761,,,
2025-09-28 06:00:00,2.7812,2.7857,2.7747,2.7765,976766.4,-0.001519392290424637,-0.00042623601037752585,-0.0010931562800471112,,,
2025-09-28 06:30:00,2.7766,2.7899,2.775,2.7894,919197.5,-0.0011242729079805613,-0.000565843389898133,-0.0005584295180824283,,,
2025-09-28 07:00:00,2.7895,2.79,2.7828,2.7855,568952.7,-0.0011130053244934324,-0.000675275776817193,-0.0004377295476762394,,,
2025-09-28 07:30:00,2.7854,2.789,2.7832,2.7874,516677.6,-0.0009399266727636579,-0.000728205956006486,-0.00021172071675717194,,,
2025-09-28 08:00:00,2.7874,2.7945,2.786,2.79,1144115.1,-0.0005862049180156426,-0.0006998057484083174,0.00011360083039267481,,,
2025-09-28 08:30:00,2.79,2.7944,2.7812,2.7867,1577163.2,-0.0005656399544036184,-0.0006729725896073777,0.0001073326352037593,60.0,60.0,60.0
2025-09-28 09:00:00,2.7867,2.7904,2.7731,2.779,921189.8,-0.0011573267783044905,-0.0007698434273468003,-0.0003874833509576902,40.38888888888872,48.233333333333235,24.699999999999704
2025-09-28 09:30:00,2.7789,2.7835,2.7775,2.7776,724193.6,-0.0017193910787582922,-0.0009597529576290988,-0.0007596381211291935,31.217959228288933,40.173419283575406,13.307039117715988
2025-09-28 10:00:00,2.7775,2.7781,2.7711,2.7779,1022648.2,-0.0021162290226608427,-0.0011910481706354477,-0.000925180852025395,30.321505158312707,36.0810857238509,18.80234402723633
2025-09-28 10:30:00,2.7778,2.7855,2.7778,2.7811,596271.6,-0.0021477547163435418,-0.0013823894797770665,-0.0007653652365664752,35.08689162141719,35.69942827220573,33.86181831984011
2025-09-28 11:00:00,2.7811,2.7812,2.7701,2.7726,1076851.1,-0.002826041174740279,-0.0016711198187697091,-0.00115492135597057,26.00965768811888,32.158654961028134,13.711663142300381
2025-09-28 11:30:00,2.7726,2.7778,2.7718,2.7764,694401.3,-0.0030221226885873698,-0.0019413203927332414,-0.0010808022958541284,25.942392282081396,29.9577537988367,17.91166924857079
2025-09-28 12:00:00,2.7764,2.7771,2.7676,2.7751,1129692.2,-0.0032450113653776924,-0.0022020585872621315,-0.001042952778115561,26.614846605684285,28.79820771930865,22.248124378435563
2025-09-28 12:30:00,2.7752,2.7753,2.7661,2.7699,1150400.9,-0.0037974738743686842,-0.0025211416446834422,-0.001276332229685242,22.101687387889342,26.506419607345684,13.292222948976658
2025-09-28 13:00:00,2.7699,2.783,2.7668,2.7807,1120191.2,-0.003325500354354638,-0.0026820133866176815,-0.0006434869677369565,34.985314912993644,29.382595329897494,46.19075407918594
2025-09-28 13:30:00,2.7807,2.7901,2.778,2.786,987016.2,-0.0024950310682547716,-0.0026446169229450995,0.00014958585469032788,51.1493043686884,36.723027896797156,80.00185731247088
2025-09-28 14:00:00,2.7859,2.789,2.779,2.789,591718.4,-0.0015766288518710425,-0.0024310193087302883,0.0008543904568592458,66.0197031190325,46.56443745902554,104.93023443904642
2025-09-28 14:30:00,2.7889,2.7968,2.786,2.7966,855485.9,-0.00023284786921307088,-0.001991385020826845,0.0017585371516137742,77.18669204966882,56.824574611572245,117.91092692586199
2025-09-28 15:00:00,2.7966,2.8138,2.793,2.806,1962840.8,0.00157248307582325,-0.0012786114014968263,0.002851094477320076,79.34779711865599,64.35812151719992,109.32714832156813
2025-09-28 15:30:00,2.8061,2.8117,2.8029,2.8107,1144913.2,0.0033439248922957354,-0.00035410414273831395,0.0036980290350340493,84.07634587454052,70.94590722088756,110.33722318184644
2025-09-28 16:00:00,2.8106,2.8198,2.8048,2.8093,2197428.2,0.004582018339477134,0.0006331203537047758,0.0039488979857723585,82.86469504350819,74.92489425950728,98.74429661151001
2025-09-28 16:30:00,2.8094,2.8337,2.8072,2.8316,3589971.7,0.007278735218728016,0.001962243326709424,0.005316491892018592,87.54571144454643,79.13610753095328,104.3649192717327
2025-09-28 17:00:00,2.8316,2.8346,2.8206,2.8272,2299619.0,0.008957601888012867,0.003361315038970113,0.005596286849042754,88.05933707665186,82.11253134539521,99.95294853916516
2025-09-28 17:30:00,2.8273,2.8324,2.8228,2.8238,1054109.1,0.009899647262660682,0.004668981483708227,0.005230665778952455,85.67805984536696,83.30157721564234,90.43102510481617
2025-09-28 18:00:00,2.8238,2.8269,2.8163,2.821,879797.5,0.010301538684249323,0.005795492923816446,0.004506045760432877,82.29754606130622,82.96679948693928,80.95903921004012
