timestamp,open,high,low,close,volume,MACD_DIF,MACD_DEA,MACD_Hist,K,D,J
2025-09-30 08:00:00,2.874,2.8753,2.8341,2.8468,15210322.1,0.0,0.0,0.0,,,
2025-09-30 12:00:00,2.8468,2.8629,2.8132,2.8279,18830041.1,-0.00150769230769221,-0.000301538461538442,-0.0012061538461537679,,,
2025-09-30 16:00:00,2.8279,2.8708,2.8174,2.8637,25364851.9,0.00018408941485859032,-0.00020441288625903557,0.0003885023011176259,,,
2025-09-30 20:00:00,2.8638,2.8792,2.8339,2.8468,16765749.3,0.00015931339218644425,-0.0001316676305699396,0.00029098102275638385,,,
2025-10-01 00:00:00,2.8468,2.8597,2.8141,2.819,10899970.7,-0.002079577376484565,-0.0005212495797528646,-0.0015583277967317001,,,
2025-10-01 04:00:00,2.8191,2.8574,2.8163,2.854,17429908.3,-0.001017972396081479,-0.0006205941430185876,-0.0003973782530628915,,,
2025-10-01 08:00:00,2.8539,2.952,2.8517,2.9439,46922593.2,0.006996880194217958,0.0009029007244287216,0.006093979469789236,,,
2025-10-01 12:00:00,2.9439,2.9582,2.9269,2.9419,30507079.9,0.013037042420871892,0.0033297290637173556,0.009707313357154536,,,
2025-10-01 16:00:00,2.9419,2.9616,2.9195,2.9549,18341504.6,0.01865783000675858,0.006395349252325601,0.012262480754432979,95.48517520215637,95.48517520215637,95.48517520215637
2025-10-01 20:00:00,2.9549,2.9555,2.9261,2.9485,12161352.1,0.022338414810438856,0.009583962363948251,0.012754452446490604,92.89757412398934,93.93261455525615,90.82749326145574
2025-10-02 00:00:00,2.9485,2.9877,2.9403,2.9723,18779884.4,0.026866070541978537,0.01304038399955431,0.013825686542424227,92.05984376644611,93.04551260266192,90.08850609401452
2025-10-02 04:00:00,2.9723,2.9856,2.9538,2.9692,20300602.2,0.029859919670199186,0.016404291133683288,0.013455628536515898,90.93144074428321,92.16735967687383,88.45960287910194
2025-10-02 08:00:00,2.9691,2.9962,2.9666,2.9715,15361526.0,0.03204871976017021,0.019533176858980674,0.012515542901189534,89.20571210390145,91.03042387871855,85.55628855426727
2025-10-02 12:00:00,2.9716,2.9939,2.9461,2.9917,24194773.9,0.03500976006131351,0.022628493499447244,0.012381266561866267,92.23604935374762,91.47097574402994,93.76619657318298
2025-10-02 16:00:00,2.9917,3.0998,2.9871,3.0902,46205046.6,0.044788241664075024,0.027060443132372804,0.01772779853170222,93.61493325652647,92.23005540726938,96.38468895504067
2025-10-02 20:00:00,3.0903,3.0912,3.026,3.0389,22232718.5,0.047846730194283094,0.031217700544754864,0.01662902964952823,84.11354678110521,89.41470182036674,73.51123670258215
2025-10-03 00:00:00,3.0388,3.0393,3.0041,3.0202,19768299.4,0.04820598211744542,0.03461535685929298,0.013590625258152446,74.44121800118675,84.29024157637113,54.74317085081799
2025-10-03 04:00:00,3.0202,3.035,3.0131,3.0339,15202426.6,0.049030968870722,0.03749847926157878,0.011532489609143222,70.2416601613196,79.52474001682853,51.67550045030174
2025-10-03 08:00:00,3.0339,3.0582,3.0224,3.0379,17540193.1,0.04943765685268264,0.03988631477979956,0.009551342072883086,67.18956226642376,75.36492236519345,50.83884206888439
2025-10-03 12:00:00,3.038,3.0731,3.0079,3.0692,22173152.8,0.0516897610339595,0.04224700403063155,0.009442757003327952,71.5234733096885,74.07449356462546,66.4214327998146
2025-10-03 16:00:00,3.0693,3.0948,3.0124,3.0347,40619698.1,0.050113036263918165,0.04382021047728887,0.006292825786629291,66.87334293682176,71.66171259584631,57.29660361877265
2025-10-03 20:00:00,3.0347,3.0556,3.0211,3.0401,10435736.7,0.048737391087801285,0.04480364659939136,0.0039337444884099265,64.96171376130634,69.42070310123323,56.04373508145258
2025-10-04 00:00:00,3.0402,3.0522,3.0082,3.0233,11338249.3,0.04576402360123932,0.04499572199976096,0.0007683016014783661,53.98964416907798,64.26524348256987,33.4384455420942
2025-10-04 04:00:00,3.0234,3.0315,3.0145,3.018,5890673.1,0.04249014282286412,0.04449460616438159,-0.002004463341517472,41.081860825534264,56.52566623054166,10.194250015519472
2025-10-04 08:00:00,3.0179,3.022,2.9828,2.9904,14383423.1,0.037239208961483694,0.04304352672380201,-0.005804317762318316,29.638197126867134,47.55407072567915,-6.193550070756913
2025-10-04 12:00:00,2.9904,3.0065,2.9409,2.9497,20301961.7,0.029454127344032077,0.04032564684784802,-0.010871519503815943,21.65939888146386,38.916669037247324,-12.85514143010306
2025-10-04 16:00:00,2.9497,2.9568,2.939,2.9501,10239703.0,0.023050953685412434,0.036870708215360905,-0.01381975452994847,16.812252278325396,31.545204901811122,-12.653652968646057
2025-10-04 20:00:00,2.9502,2.9731,2.9457,2.9685,7275970.6,0.019239339523412724,0.03334443447697127,-0.014105094953558543,17.519891476463854,26.868694065859035,-1.177713702326507
2025-10-05 00:00:00,2.9685,3.0263,2.9555,3.0075,13848077.6,0.019144891510182838,0.030504525883613583,-0.011359634373430745,26.337236695504807,26.691506085405027,25.62869791570437
2025-10-05 04:00:00,3.0075,3.0675,3.0049,3.0633,22409369.0,0.023304000428476357,0.029064420792586136,-0.005760420364109779,49.80513361988615,34.39707850199473,80.62124385566901
2025-10-05 08:00:00,3.0633,3.0716,3.0011,3.022,23050771.3,0.02300240199775505,0.027852017033619923,-0.004849615035864872,54.06855846369843,40.95482281564674,80.29602975980181
2025-10-05 12:00:00,3.022,3.0221,2.9856,3.0128,11444808.2,0.021770068161745204,0.02663562725924498,-0.0048655590974997776,54.59777327860989,45.50274313095177,72.78783357392612
2025-10-05 16:00:00,3.0127,3.015,2.9483,2.9529,17890841.5,0.0157781249208635,0.02446412679156869,-0.008686001870705187,39.89215134525107,43.63247180232691,32.41151043109939
2025-10-05 20:00:00,2.9528,2.9851,2.9468,2.9697,17254843.8,0.012243945744436324,0.022020090582142215,-0.009776144837705891,34.312066194076344,40.5255879067675,21.88502276869403
