timestamp,open,high,low,close,volume,MACD_DIF,MACD_DEA,MACD_Hist,K,D,J
2025-09-30 06:00:00,2.8936,2.9077,2.872,2.874,6785116.3,0.0,0.0,0.0,,,
2025-09-30 08:00:00,2.874,2.8753,2.8371,2.8392,8347271.5,-0.0027760683760686966,-0.0005552136752137393,-0.0022208547008549574,,,
2025-09-30 10:00:00,2.8391,2.8505,2.8341,2.8468,6863050.6,-0.004313146808873736,-0.0013068003019457387,-0.003006346506927997,,,
2025-09-30 12:00:00,2.8468,2.8629,2.8378,2.8455,6992494.3,-0.005571961571796624,-0.002159832555915916,-0.003412129015880708,,,
2025-09-30 14:00:00,2.8455,2.85,2.8132,2.8279,11837546.8,-0.007898702920846379,-0.003307606628902009,-0.00459109629194437,,,
2025-09-30 16:00:00,2.8279,2.8406,2.8174,2.8281,14128970.9,-0.009615680297784923,-0.004569221362678592,-0.005046458935106331,,,
2025-09-30 18:00:00,2.828,2.8708,2.8212,2.8637,11235881.0,-0.008011424051252103,-0.005257661900393294,-0.002753762150858809,,,
2025-09-30 20:00:00,2.8638,2.8792,2.8513,2.8527,10804165.3,-0.0075407227293102785,-0.005714274066176691,-0.0018264486631335876,,,
2025-09-30 22:00:00,2.8527,2.8641,2.8339,2.8468,5961584.0,-0.007556660750816846,-0.006082751403104722,-0.0014739093477121237,35.555555555555394,35.555555555555394,35.55555555555539
2025-10-01 00:00:00,2.8468,2.8597,2.8276,2.8582,5712506.3,-0.006573630303269962,-0.006180927183137771,-0.000392703120132191,55.1313131313131,47.30101010101002,70.79191919191925
2025-10-01 02:00:00,2.8581,2.8586,2.8141,2.819,5187464.4,-0.008855602114413497,-0.006715862169392917,-0.00213973994502058,33.17916002126514,40.611712694815076,18.314054674165263
2025-10-01 04:00:00,2.8191,2.8541,2.8163,2.8457,8853421.2,-0.008412638694489605,-0.007055217474412254,-0.0013574212200773506,39.85159285159266,40.29597060609191,38.962837342594156
2025-10-01 06:00:00,2.8456,2.8574,2.8309,2.854,8576487.1,-0.0073076087934729195,-0.007105695738224387,-0.00020191305524853206,48.284264445401796,43.362566819286705,58.127659697631984
